council,randage,ethnicity,simd,urban_rural,household_type,gender,tenure,greenspace,neighbourhood_rating,community_belonging
P,60,White,1,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Very strongly
P,66,White,1,Urban,Adult,Female,Private Rented,5 mins or less,Fairly good,Fairly strongly
P,61,White,1,Urban,Adult,Female,Social Rented,5 mins or less,Very good,Very strongly
P,73,White,1,Urban,Pensioner,Female,Social Rented,11-20 mins,Fairly poor,Fairly strongly
P,32,Other,1,Urban,Adult,Male,Social Rented,11-20 mins,Very good,Fairly strongly
P,31,Other,1,Urban,Adult,Male,Private Rented,21-30 mins,Very good,Not very strongly
2,77,White,1,Urban,Adult,Female,Social Rented,More than 30,Very good,Fairly strongly
L,32,Other,5,Urban,Children,Male,Social Rented,6-10 mins,Fairly good,Not very strongly
L,24,White,4,Urban,Adult,Female,Social Rented,5 mins or less,Fairly good,Not very strongly
L,34,Other,4,Urban,Children,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
L,51,Other,2,Urban,Adult,Female,Social Rented,5 mins or less,Fairly good,Not very strongly
P,69,White,1,Urban,Adult,Female,Social Rented,More than 30,Fairly good,Fairly strongly
P,49,White,1,Urban,Children,Female,Social Rented,5 mins or less,Very good,Very strongly
L,86,White,3,Urban,Pensioner,Female,Owned Loan/Mortgage,More than 30,Fairly good,Fairly strongly
P,85,White,3,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
P,38,White,1,Urban,Adult,Male,Owned Outright,6-10 mins,Fairly good,Not very strongly
P,60,White,1,Urban,Adult,Female,Social Rented,More than 30,Very good,Very strongly
P,62,White,1,Urban,Adult,Female,Social Rented,5 mins or less,Fairly poor,Fairly strongly
P,67,Other,1,Urban,Adult,Male,Social Rented,5 mins or less,Very good,Very strongly
P,52,White,1,Urban,Adult,Male,Social Rented,5 mins or less,Very good,Very strongly
P,43,White,1,Urban,Adult,Male,Owned Outright,6-10 mins,Fairly good,Not very strongly
P,75,White,1,Urban,Pensioner,Female,Social Rented,11-20 mins,Very good,Very strongly
P,20,Other,4,Urban,Adult,Female,Owned Loan/Mortgage,21-30 mins,Very good,Very strongly
P,86,White,4,Urban,Pensioner,Female,Owned Loan/Mortgage,Don't know,Fairly good,Very strongly
P,83,White,4,Urban,Pensioner,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
P,48,White,4,Urban,Children,Male,Owned Outright,5 mins or less,Very good,Very strongly
P,54,White,1,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
P,35,White,1,Urban,Children,Female,Owned Outright,5 mins or less,Fairly good,Fairly strongly
P,43,White,1,Urban,Children,Male,Owned Outright,6-10 mins,Fairly good,Fairly strongly
P,86,White,4,Urban,Adult,Male,Owned Loan/Mortgage,11-20 mins,Very good,Fairly strongly
P,27,White,1,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Very strongly
P,82,White,1,Urban,Pensioner,Female,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
P,53,White,1,Urban,Adult,Female,Owned Outright,6-10 mins,Fairly good,Fairly strongly
P,68,White,2,Urban,Pensioner,Male,Social Rented,5 mins or less,Fairly good,Fairly strongly
P,73,White,2,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
P,54,White,1,Urban,Children,Female,Social Rented,5 mins or less,Very good,Very strongly
P,57,White,1,Urban,Adult,Female,Owned Outright,6-10 mins,Fairly good,Fairly strongly
P,40,White,1,Urban,Children,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
P,55,White,1,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Fairly strongly
Y,42,White,5,Urban,Children,Male,Owned Outright,5 mins or less,Very good,Fairly strongly
Y,46,White,4,Urban,Children,Male,Owned Loan/Mortgage,6-10 mins,Very good,Fairly strongly
Y,81,White,5,Urban,Adult,Male,Owned Loan/Mortgage,11-20 mins,Very good,Very strongly
L,66,White,4,Urban,Adult,Female,Owned Loan/Mortgage,More than 30,Very good,Fairly strongly
L,80,White,5,Urban,Adult,Female,Owned Loan/Mortgage,6-10 mins,Fairly good,Not very strongly
P,75,White,1,Urban,Adult,Male,Social Rented,5 mins or less,Very good,Very strongly
P,52,White,1,Urban,Adult,Female,Social Rented,6-10 mins,Very good,Very strongly
P,66,White,1,Urban,Pensioner,Female,Owned Loan/Mortgage,11-20 mins,Fairly good,Very strongly
P,56,Other,1,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
P,41,White,1,Urban,Children,Male,Social Rented,6-10 mins,No opinion,Not very strongly
P,67,White,1,Urban,Pensioner,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
P,68,White,1,Urban,Pensioner,Male,Social Rented,More than 30,Fairly good,Very strongly
P,28,Other,2,Urban,Adult,Male,Owned Loan/Mortgage,Don't know,Fairly good,Fairly strongly
P,37,White,2,Urban,Adult,Female,Owned Outright,5 mins or less,Fairly good,Fairly strongly
P,43,Other,1,Urban,Children,Male,Social Rented,11-20 mins,Very good,Fairly strongly
P,64,White,1,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
P,37,White,1,Urban,Adult,Female,Social Rented,6-10 mins,Very good,Very strongly
P,51,White,1,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
P,45,White,1,Urban,Adult,Female,Owned Outright,5 mins or less,Fairly good,Fairly strongly
P,51,White,1,Urban,Adult,Male,Social Rented,6-10 mins,Very good,Fairly strongly
P,34,White,1,Urban,Children,Male,Social Rented,5 mins or less,Fairly good,Fairly strongly
P,54,White,1,Urban,Adult,Male,Private Rented,Don't know,Fairly good,Fairly strongly
P,33,White,1,Urban,Adult,Female,Owned Outright,6-10 mins,Fairly good,Very strongly
P,82,White,1,Urban,Adult,Female,Owned Loan/Mortgage,6-10 mins,Fairly good,Fairly strongly
P,24,White,1,Urban,Adult,Female,Social Rented,5 mins or less,Very good,Very strongly
P,68,White,4,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Fairly good,Not very strongly
P,49,White,5,Urban,Children,Male,Owned Outright,11-20 mins,Fairly good,Very strongly
P,45,White,2,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
P,18,White,4,Urban,Children,Male,Owned Outright,6-10 mins,Very good,Very strongly
P,66,Other,4,Urban,Adult,Female,Owned Outright,6-10 mins,Fairly good,Fairly strongly
P,32,White,2,Urban,Adult,Female,Social Rented,6-10 mins,Fairly poor,Fairly strongly
P,79,White,1,Urban,Pensioner,Male,Social Rented,6-10 mins,Fairly good,Very strongly
P,48,White,2,Urban,Children,Female,Social Rented,5 mins or less,Fairly good,Very strongly
P,67,White,1,Urban,Pensioner,Male,Social Rented,5 mins or less,Fairly good,Fairly strongly
P,58,White,1,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Fairly strongly
P,23,White,1,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Not very strongly
P,22,White,1,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Not very strongly
P,60,White,1,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly poor,Not at all strongly
P,53,White,2,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Very strongly
P,44,Other,5,Urban,Children,Female,Owned Outright,5 mins or less,Very good,Very strongly
P,41,Other,1,Urban,Children,Female,Social Rented,11-20 mins,Very good,Very strongly
P,20,White,1,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Not very strongly
P,73,White,5,Urban,Pensioner,Female,Social Rented,5 mins or less,Very good,Fairly strongly
P,42,White,5,Urban,Children,Male,Owned Outright,5 mins or less,Very good,Fairly strongly
P,38,White,2,Urban,Adult,Male,Owned Outright,Don't know,Fairly good,Not at all strongly
P,59,Other,1,Urban,Adult,Female,Social Rented,11-20 mins,Very poor,Not very strongly
P,51,White,2,Urban,Adult,Male,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
P,28,White,3,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Not at all strongly
P,27,White,4,Urban,Adult,Female,Social Rented,5 mins or less,Very good,Very strongly
P,43,White,1,Urban,Adult,Female,Social Rented,5 mins or less,Fairly good,Not very strongly
P,80,White,2,Urban,Pensioner,Female,Owned Loan/Mortgage,6-10 mins,Fairly good,Very strongly
P,72,White,1,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
P,36,White,1,Urban,Children,Female,Owned Outright,5 mins or less,Fairly good,Fairly strongly
J,43,White,5,Urban,Children,Male,Owned Outright,5 mins or less,Very good,Fairly strongly
P,80,White,5,Urban,Pensioner,Female,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
P,63,White,1,Urban,Adult,Female,Social Rented,11-20 mins,Fairly good,Fairly strongly
P,55,White,1,Urban,Children,Male,Social Rented,6-10 mins,Fairly good,Not very strongly
P,71,White,2,Urban,Pensioner,Male,Private Rented,6-10 mins,Very good,Very strongly
P,40,Other,1,Urban,Children,Female,Social Rented,5 mins or less,Fairly good,Fairly strongly
P,50,White,1,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Fairly strongly
P,39,White,2,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Not very strongly
P,86,White,2,Urban,Pensioner,Female,Owned Loan/Mortgage,Don't know,Very good,Fairly strongly
P,58,White,1,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Fairly strongly
P,42,White,2,Urban,Adult,Male,Owned Outright,5 mins or less,Very good,Fairly strongly
P,67,White,3,Urban,Pensioner,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
P,71,White,1,Urban,Pensioner,Male,Social Rented,5 mins or less,Very good,Very strongly
P,74,White,4,Urban,Pensioner,Female,Owned Loan/Mortgage,6-10 mins,Fairly good,Not very strongly
P,83,White,5,Urban,Children,Male,Owned Loan/Mortgage,11-20 mins,Very good,Very strongly
P,47,White,4,Urban,Children,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
P,17,White,3,Urban,Adult,Male,Private Rented,6-10 mins,Very good,Fairly strongly
P,37,White,5,Urban,Children,Female,Social Rented,5 mins or less,Fairly good,Not very strongly
P,77,White,3,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
P,68,White,5,Urban,Pensioner,Female,Owned Loan/Mortgage,21-30 mins,Very good,Very strongly
P,28,White,3,Urban,Adult,Female,Social Rented,11-20 mins,Fairly good,Fairly strongly
P,54,White,5,Urban,Children,Male,Owned Outright,11-20 mins,Fairly good,Not very strongly
P,48,White,5,Urban,Children,Male,Owned Outright,5 mins or less,Very good,Fairly strongly
P,36,White,3,Urban,Children,Female,Owned Outright,11-20 mins,Very good,Fairly strongly
P,60,White,3,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
P,25,White,2,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Fairly strongly
P,55,White,5,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Very strongly
P,26,White,5,Urban,Adult,Female,Owned Outright,Don't know,Very good,Fairly strongly
P,70,White,1,Urban,Pensioner,Male,Owned Loan/Mortgage,6-10 mins,Fairly good,Fairly strongly
P,86,White,1,Urban,Adult,Male,Owned Loan/Mortgage,More than 30,Fairly good,Not very strongly
P,79,White,1,Urban,Adult,Female,Social Rented,11-20 mins,Very good,Very strongly
P,26,White,3,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
P,43,White,3,Urban,Children,Female,Owned Outright,11-20 mins,Fairly good,Fairly strongly
P,51,White,3,Urban,Children,Female,Owned Outright,5 mins or less,Very good,Very strongly
P,62,White,3,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Fairly good,Fairly strongly
P,86,White,3,Urban,Pensioner,Female,Owned Loan/Mortgage,21-30 mins,Fairly good,Fairly strongly
P,69,White,1,Urban,Pensioner,Female,Owned Loan/Mortgage,More than 30,Fairly good,Not very strongly
P,68,White,2,Urban,Adult,Male,Owned Loan/Mortgage,21-30 mins,Fairly good,Fairly strongly
P,39,White,3,Urban,Adult,Female,Owned Outright,6-10 mins,Fairly good,Fairly strongly
P,54,White,2,Urban,Adult,Female,Owned Outright,5 mins or less,Fairly good,Very strongly
P,86,White,2,Urban,Pensioner,Female,Owned Loan/Mortgage,11-20 mins,Very good,Very strongly
P,34,White,1,Urban,Adult,Male,Owned Outright,5 mins or less,Fairly good,Not very strongly
P,64,White,4,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
P,58,White,4,Urban,Adult,Male,Social Rented,11-20 mins,Very good,Fairly strongly
P,75,White,5,Urban,Pensioner,Female,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
P,70,White,5,Urban,Pensioner,Male,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
P,59,White,4,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
P,25,White,3,Urban,Adult,Male,Owned Loan/Mortgage,5 mins or less,Fairly good,Don't know
P,61,White,2,Urban,Adult,Female,Owned Outright,5 mins or less,Fairly good,Fairly strongly
P,63,White,3,Urban,Adult,Female,Owned Loan/Mortgage,6-10 mins,Fairly good,Fairly strongly
P,26,White,3,Urban,Adult,Female,Owned Outright,6-10 mins,Fairly good,Fairly strongly
P,32,White,3,Urban,Children,Female,Owned Outright,6-10 mins,Fairly good,Fairly strongly
P,34,White,3,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Fairly strongly
P,75,White,3,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
P,41,White,4,Urban,Adult,Male,Owned Outright,5 mins or less,Very good,Fairly strongly
P,23,White,1,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Fairly strongly
P,73,White,1,Urban,Pensioner,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
P,44,Other,1,Urban,Children,Male,Social Rented,11-20 mins,Very good,Fairly strongly
P,71,White,4,Urban,Adult,Male,Owned Loan/Mortgage,11-20 mins,Very good,Fairly strongly
P,34,Other,2,Urban,Children,Female,Owned Outright,5 mins or less,Very good,Very strongly
P,46,White,2,Urban,Children,Male,Owned Outright,5 mins or less,Fairly good,Fairly strongly
P,61,White,2,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Not very strongly
P,47,White,2,Urban,Children,Male,Owned Outright,11-20 mins,Fairly good,Not very strongly
P,65,White,2,Urban,Pensioner,Female,Owned Loan/Mortgage,11-20 mins,Fairly good,Not very strongly
P,56,White,2,Urban,Adult,Female,Social Rented,11-20 mins,Fairly good,Very strongly
P,48,White,2,Urban,Children,Female,Owned Outright,6-10 mins,Very good,Very strongly
P,32,White,1,Urban,Children,Male,Owned Outright,5 mins or less,Fairly good,Fairly strongly
P,33,White,1,Urban,Children,Male,Owned Outright,5 mins or less,Fairly good,Fairly strongly
P,68,White,5,Urban,Pensioner,Female,Owned Outright,5 mins or less,Fairly good,Not very strongly
P,30,White,3,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Very strongly
P,81,White,5,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
P,70,White,3,Urban,Pensioner,Female,Owned Loan/Mortgage,6-10 mins,Fairly good,Fairly strongly
P,17,White,4,Urban,Adult,Male,Owned Outright,6-10 mins,Very good,Very strongly
P,37,White,1,Urban,Adult,Male,Social Rented,5 mins or less,Very good,Fairly strongly
P,51,Other,1,Urban,Adult,Male,Social Rented,5 mins or less,Very good,Very strongly
P,62,White,5,Urban,Adult,Male,Owned Outright,5 mins or less,Very good,Very strongly
P,44,White,2,Urban,Adult,Male,Owned Outright,5 mins or less,Fairly good,Very strongly
P,25,White,4,Urban,Adult,Male,Social Rented,5 mins or less,Very good,Fairly strongly
P,35,White,4,Urban,Children,Male,Owned Outright,6-10 mins,Very good,Very strongly
P,24,White,5,Urban,Adult,Female,Social Rented,6-10 mins,Very good,Fairly strongly
P,34,White,5,Urban,Adult,Male,Owned Outright,11-20 mins,Fairly good,Very strongly
P,34,White,5,Urban,Adult,Male,Private Rented,6-10 mins,Fairly good,Fairly strongly
P,49,White,5,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
P,21,White,1,Urban,Children,Female,Social Rented,5 mins or less,Very good,Fairly strongly
P,73,White,1,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Very strongly
P,56,White,1,Urban,Adult,Male,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
P,31,White,4,Urban,Children,Female,Owned Outright,6-10 mins,Fairly good,Fairly strongly
P,19,White,1,Urban,Children,Female,Social Rented,5 mins or less,Fairly poor,Fairly strongly
P,79,White,1,Urban,Children,Female,Social Rented,11-20 mins,Very good,Fairly strongly
P,47,White,1,Urban,Adult,Male,Social Rented,Don't know,Fairly good,Fairly strongly
P,47,Other,1,Urban,Children,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
P,33,White,1,Urban,Children,Female,Social Rented,6-10 mins,Fairly poor,Not at all strongly
P,72,White,1,Urban,Children,Female,Owned Loan/Mortgage,21-30 mins,Very good,Very strongly
P,34,Other,1,Urban,Children,Female,Social Rented,Don't know,No opinion,Don't know
P,40,White,1,Urban,Children,Male,Owned Outright,6-10 mins,Very good,Fairly strongly
P,38,Other,1,Urban,Children,Female,Social Rented,5 mins or less,Fairly good,Fairly strongly
P,74,White,1,Urban,Pensioner,Female,Social Rented,6-10 mins,Very poor,Not at all strongly
P,38,White,1,Urban,Children,Male,Owned Outright,5 mins or less,Very good,Not very strongly
P,43,White,1,Urban,Children,Male,Owned Outright,6-10 mins,Fairly good,Not very strongly
P,27,Other,1,Urban,Adult,Male,Social Rented,6-10 mins,Very good,Fairly strongly
P,29,White,1,Urban,Adult,Female,Social Rented,5 mins or less,Very poor,Not at all strongly
P,73,White,1,Urban,Adult,Female,Owned Loan/Mortgage,6-10 mins,Fairly good,Very strongly
P,51,White,2,Urban,Adult,Male,Owned Outright,5 mins or less,Very good,Very strongly
P,67,White,2,Urban,Adult,Male,Owned Loan/Mortgage,21-30 mins,Fairly good,Fairly strongly
P,50,White,2,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Not very strongly
P,86,White,1,Urban,Pensioner,Female,Owned Loan/Mortgage,11-20 mins,Fairly good,Fairly strongly
P,32,White,1,Urban,Adult,Male,Social Rented,5 mins or less,Very good,Fairly strongly
P,74,White,2,Urban,Adult,Female,Owned Outright,11-20 mins,Fairly good,Very strongly
P,71,White,1,Urban,Pensioner,Male,Owned Loan/Mortgage,6-10 mins,Fairly good,Not very strongly
P,32,White,1,Urban,Children,Male,Social Rented,5 mins or less,Fairly poor,Not very strongly
P,63,White,2,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
P,29,White,4,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Not very strongly
P,24,White,3,Urban,Adult,Male,Owned Outright,6-10 mins,Very good,Fairly strongly
P,37,White,4,Urban,Adult,Female,Owned Outright,6-10 mins,Very good,Fairly strongly
P,34,White,2,Urban,Adult,Male,Social Rented,6-10 mins,Very good,Fairly strongly
P,24,White,2,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Not very strongly
P,28,White,2,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Very strongly
P,30,White,2,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
P,73,White,1,Urban,Pensioner,Male,Social Rented,More than 30,Fairly poor,Fairly strongly
